product_id,week_since_launch,weekly_rx,cumulative_rx
P136,6,372,1963
P136,7,575,2538
P136,8,652,3190
P136,9,620,3810
P136,10,705,4514
P136,11,653,5168
P136,12,721,5889
P136,13,750,6638
P136,14,678,7316
P136,15,716,8033
P136,16,568,8601
P136,17,584,9185
P136,18,512,9697
P136,19,516,10213
P136,20,544,10756
P136,21,535,11291
P136,22,491,11782
P136,23,374,12156
P136,24,298,12455
P136,25,263,12717
P136,26,232,12949
P136,27,209,13158
P136,28,153,13311
P136,29,67,13378
P136,30,95,13473
P136,31,92,13565
P136,32,96,13660
P136,33,84,13744
P136,34,102,13846
P136,35,16,13862
P136,36,85,13947
P136,37,51,13998
P136,38,49,14047
P136,39,16,14063
P136,40,30,14094
P136,41,33,14127
P136,42,36,14163
P136,43,12,14174
P136,44,64,14238
P136,45,0,14238
P136,46,44,14282
P136,47,36,14318
P136,48,0,14318
P136,49,18,14336
P136,50,15,14351
P136,51,0,14351
P136,52,0,14351
P137,1,68,68
P137,2,68,136
P137,3,72,208
P137,4,68,277
P137,5,84,360
P137,6,73,433
P137,7,80,513
P137,8,57,570
P137,9,79,648
P137,10,66,714
P137,11,80,794
P137,12,106,900
P137,13,99,999
P137,14,104,1103
P137,15,117,1220
P137,16,97,1317
P137,17,110,1428
P137,18,117,1544
P137,19,102,1646
P137,20,77,1724
P137,21,68,1792
P137,22,96,1888
P137,23,97,1985
P137,24,68,2053
P137,25,117,2170
P137,26,80,2250
P137,27,80,2329
P137,28,125,2455
P137,29,62,2516
P137,30,85,2601
P137,31,90,2691
P137,32,80,2770
P137,33,48,2819
P137,34,77,2896
P137,35,77,2972
P137,36,65,3038
P137,37,52,3089
P137,38,63,3152
P137,39,46,3198
P137,40,44,3242
P137,41,38,3280
P137,42,36,3316
P137,43,56,3372
P137,44,30,3402
P137,45,21,3422
P137,46,36,3458
P137,47,39,3497
P137,48,22,3519
P137,49,27,3546
P137,50,22,3568
P137,51,17,3585
P137,52,31,3616
P138,1,0,0
P138,2,12,12
P138,3,11,23
P138,4,1,24
P138,5,10,33
P138,6,7,40
P138,7,12,52
P138,8,16,68
P138,9,10,78
P138,10,10,87
P138,11,27,115
P138,12,20,134
P138,13,25,160
P138,14,38,198
P138,15,10,208
P138,16,24,232
P138,17,22,254
P138,18,34,289
P138,19,47,336
P138,20,51,387
P138,21,42,429
P138,22,24,452
P138,23,60,512
P138,24,60,572
P138,25,58,629
P138,26,53,682
P138,27,87,769
P138,28,60,829
P138,29,70,899
P138,30,69,968
P138,31,67,1034
P138,32,79,1113
P138,33,87,1200
P138,34,103,1303
P138,35,80,1382
P138,36,104,1487
P138,37,126,1613
P138,38,87,1700
P138,39,116,1816
P138,40,91,1907
P138,41,88,1995
P138,42,98,2092
P138,43,80,2172
P138,44,95,2268
P138,45,101,2368
P138,46,88,2456
P138,47,94,2550
P138,48,79,2628
P138,49,95,2723
P138,50,91,2814
P138,51,23,2838
P138,52,66,2904
P139,1,429,429
P139,2,566,995
P139,3,672,1667
P139,4,903,2570
P139,5,855,3425
P139,6,854,4278
P139,7,1098,5376
P139,8,1171,6547
P139,9,1116,7663
P139,10,1244,8907
P139,11,1047,9954
P139,12,1119,11073
P139,13,1011,12084
P139,14,814,12897
P139,15,891,13788
P139,16,570,14359
P139,17,771,15130
P139,18,520,15650
P139,19,478,16128
P139,20,350,16478
P139,21,362,16840
P139,22,303,17143
P139,23,225,17368
P139,24,209,17576
P139,25,172,17748
P139,26,54,17801
P139,27,198,17999
P139,28,49,18048
P139,29,34,18082
P139,30,42,18124
P139,31,0,18124
P139,32,68,18192
P139,33,0,18192
P139,34,0,18192
P139,35,0,18192
P139,36,0,18192
P139,37,41,18233
P139,38,0,18233
P139,39,4,18236
P139,40,0,18236
P139,41,40,18276
P139,42,0,18276
P139,43,0,18276
P139,44,0,18276
P139,45,0,18276
P139,46,75,18352
P139,47,0,18352
P139,48,20,18371
P139,49,34,18406
P139,50,59,18464
P139,51,0,18464
P139,52,0,18464
P140,1,476,476
P140,2,434,910
P140,3,550,1459
P140,4,495,1954
P140,5,556,2510
P140,6,643,3153
P140,7,508,3662
P140,8,572,4234
P140,9,627,4862
P140,10,560,5421
P140,11,568,5989
P140,12,533,6522
P140,13,373,6895
P140,14,345,7240
P140,15,272,7512
P140,16,257,7769
P140,17,231,8000
P140,18,179,8179
P140,19,170,8349
P140,20,152,8501
P140,21,82,8583
P140,22,90,8674
P140,23,54,8728
P140,24,5,8732
P140,25,53,8785
P140,26,33,8819
P140,27,55,8873
P140,28,19,8893
P140,29,42,8935
P140,30,0,8935
P140,31,27,8962
P140,32,38,8999
P140,33,16,9015
P140,34,0,9015
P140,35,33,9048
P140,36,33,9081
P140,37,0,9081
P140,38,21,9102
P140,39,0,9102
P140,40,37,9139
P140,41,9,9148
P140,42,0,9148
P140,43,0,9148
P140,44,1,9149
P140,45,0,9149
P140,46,0,9149
P140,47,0,9149
P140,48,19,9168
P140,49,9,9178
P140,50,31,9209
P140,51,40,9249
P140,52,0,9249
P141,1,12,12
P141,2,27,38
P141,3,33,71
P141,4,24,95
P141,5,12,107
P141,6,28,135
P141,7,49,184
P141,8,62,246
P141,9,11,257
P141,10,30,287
P141,11,38,325
P141,12,15,340
P141,13,60,400
P141,14,36,436
P141,15,44,480
P141,16,55,535
P141,17,78,612
P141,18,31,644
P141,19,80,724
P141,20,68,792
P141,21,56,848
P141,22,100,949
P141,23,104,1052
P141,24,95,1147
P141,25,56,1203
P141,26,126,1328
P141,27,122,1451
P141,28,122,1573
P141,29,164,1737
P141,30,146,1883
P141,31,145,2028
P141,32,140,2168
P141,33,125,2293
P141,34,175,2468
P141,35,162,2630
P141,36,148,2778
P141,37,185,2963
P141,38,148,3111
P141,39,164,3275
P141,40,220,3495
P141,41,140,3635
P141,42,173,3808
P141,43,187,3995
P141,44,134,4129
P141,45,168,4297
P141,46,164,4461
P141,47,121,4582
P141,48,144,4726
P141,49,132,4857
P141,50,92,4950
P141,51,158,5108
P141,52,112,5219
P142,1,747,747
P142,2,1087,1833
P142,3,1381,3215
P142,4,1323,4538
P142,5,1780,6318
P142,6,1595,7914
P142,7,1448,9362
P142,8,1682,11043
P142,9,2127,13170
P142,10,2196,15366
P142,11,1510,16876
P142,12,1506,18382
P142,13,1315,19697
P142,14,1496,21193
P142,15,1107,22300
P142,16,979,23279
P142,17,907,24186
P142,18,740,24926
P142,19,436,25362
P142,20,467,25829
P142,21,366,26195
P142,22,291,26486
P142,23,139,26624
P142,24,152,26776
P142,25,55,26831
P142,26,134,26965
P142,27,179,27144
P142,28,72,27216
P142,29,101,27317
P142,30,0,27317
P142,31,75,27392
P142,32,0,27392
P142,33,74,27466
P142,34,74,27540
P142,35,0,27540
P142,36,0,27540
P142,37,0,27540
P142,38,32,27572
P142,39,0,27572
P142,40,0,27572
P142,41,0,27572
P142,42,0,27572
P142,43,72,27644
P142,44,0,27644
P142,45,0,27644
P142,46,56,27700
P142,47,0,27700
P142,48,62,27762
P142,49,25,27788
P142,50,0,27788
P142,51,26,27813
P142,52,0,27813
P143,1,16,16
P143,2,19,35
P143,3,19,54
P143,4,19,73
P143,5,15,88
P143,6,22,110
P143,7,21,131
P143,8,23,155
P143,9,31,185
P143,10,21,206
P143,11,22,228
P143,12,30,258
P143,13,22,281
P143,14,28,308
P143,15,27,335
P143,16,28,364
P143,17,35,399
P143,18,27,426
P143,19,26,452
P143,20,23,475
P143,21,23,498
P143,22,29,527
P143,23,24,551
P143,24,32,583
P143,25,24,608
P143,26,21,629
P143,27,29,658
P143,28,26,684
P143,29,24,708
P143,30,19,727
P143,31,22,749
P143,32,22,772
P143,33,14,786
P143,34,18,804
P143,35,15,819
P143,36,19,837
P143,37,14,851
P143,38,15,866
P143,39,12,878
P143,40,13,890
P143,41,14,905
P143,42,13,918
P143,43,5,923
P143,44,14,937
P143,45,14,951
P143,46,10,961
P143,47,5,966
P143,48,10,976
P143,49,6,982
P143,50,4,985
P143,51,8,994
P143,52,9,1003
P144,1,7,7
P144,2,11,18
P144,3,4,22
P144,4,16,38
P144,5,8,46
P144,6,4,50
P144,7,14,63
P144,8,15,79
P144,9,15,94
P144,10,28,122
P144,11,41,163
P144,12,31,194
P144,13,46,240
P144,14,32,272
P144,15,57,329
P144,16,60,389
P144,17,74,463
P144,18,82,545
P144,19,80,626
P144,20,86,712
P144,21,131,843
P144,22,115,957
P144,23,147,1104
P144,24,120,1224
P144,25,114,1338
P144,26,130,1468
P144,27,118,1586
P144,28,140,1726
P144,29,119,1844
P144,30,123,1968
P144,31,134,2101
P144,32,130,2231
P144,33,105,2337
P144,34,112,2448
P144,35,89,2538
P144,36,76,2614
P144,37,67,2681
P144,38,56,2738
P144,39,68,2806
P144,40,50,2856
P144,41,52,2908
P144,42,45,2953
P144,43,27,2981
P144,44,23,3004
P144,45,19,3023
P144,46,18,3041
P144,47,11,3052
P144,48,9,3061
P144,49,20,3081
P144,50,2,3084
P144,51,14,3097
P144,52,20,3117
P145,1,8,8
P145,2,1,9
P145,3,10,19
P145,4,14,34
P145,5,18,52
P145,6,10,62
P145,7,18,79
P145,8,23,102
P145,9,23,125
P145,10,30,154
P145,11,38,192
P145,12,35,227
P145,13,45,272
P145,14,57,329
P145,15,62,391
P145,16,77,468
P145,17,95,563
P145,18,74,637
P145,19,91,728
P145,20,103,831
P145,21,81,912
P145,22,89,1002
P145,23,99,1100
P145,24,102,1202
P145,25,88,1290
P145,26,78,1368
P145,27,44,1412
P145,28,62,1475
P145,29,51,1526
P145,30,47,1573
P145,31,40,1612
P145,32,27,1640
P145,33,34,1674
P145,34,22,1696
P145,35,28,1724
P145,36,13,1737
P145,37,21,1758
P145,38,14,1771
P145,39,16,1787
P145,40,12,1799
P145,41,6,1804
P145,42,10,1814
P145,43,6,1821
P145,44,9,1830
P145,45,5,1835
P145,46,3,1838
P145,47,2,1840
P145,48,4,1844
P145,49,0,1844
P145,50,7,1851
P145,51,6,1857
P145,52,1,1858
P146,1,459,459
P146,2,432,891
P146,3,424,1316
P146,4,393,1709
P146,5,389,2098
P146,6,425,2523
P146,7,360,2883
P146,8,368,3251
P146,9,328,3578
P146,10,399,3978
P146,11,344,4321
P146,12,393,4714
P146,13,411,5125
P146,14,422,5547
P146,15,336,5883
P146,16,237,6120
P146,17,334,6454
P146,18,298,6752
P146,19,266,7018
P146,20,300,7318
P146,21,248,7566
P146,22,234,7799
P146,23,194,7993
P146,24,201,8194
P146,25,190,8385
P146,26,166,8551
P146,27,177,8728
P146,28,217,8945
P146,29,235,9180
P146,30,199,9379
P146,31,177,9556
P146,32,186,9742
P146,33,138,9880
P146,34,173,10053
P146,35,172,10225
P146,36,158,10383
P146,37,124,10507
P146,38,140,10646
P146,39,118,10765
P146,40,83,10847
P146,41,118,10965
P146,42,112,11077
P146,43,115,11192
P146,44,127,11319
P146,45,120,11440
P146,46,85,11525
P146,47,72,11597
P146,48,50,11647
P146,49,52,11699
P146,50,35,11734
P146,51,71,11804
P146,52,37,11841
P147,1,354,354
P147,2,403,757
P147,3,319,1076
P147,4,509,1585
P147,5,696,2281
P147,6,686,2967
P147,7,985,3952
P147,8,1079,5032
P147,9,1009,6041
P147,10,1307,7348
P147,11,1294,8642
P147,12,1640,10282
P147,13,1404,11686
P147,14,1822,13508
P147,15,1375,14883
P147,16,1393,16276
P147,17,1919,18195
P147,18,2241,20436
P147,19,1678,22114
P147,20,1938,24052
P147,21,1353,25405
P147,22,1512,26917
P147,23,1429,28346
P147,24,1399,29745
P147,25,1045,30790
P147,26,1012,31802
P147,27,884,32685
P147,28,497,33183
P147,29,735,33917
P147,30,719,34636
P147,31,758,35394
P147,32,532,35926
P147,33,598,36524
P147,34,304,36828
P147,35,325,37152
P147,36,222,37375
P147,37,98,37473
P147,38,320,37793
P147,39,166,37959
P147,40,167,38126
P147,41,0,38126
P147,42,115,38241
P147,43,28,38269
P147,44,23,38293
P147,45,93,38386
P147,46,0,38386
P147,47,0,38386
P147,48,0,38386
P147,49,0,38386
P147,50,0,38386
P147,51,36,38422
P147,52,106,38528
P148,1,28,28
P148,2,35,63
P148,3,40,103
P148,4,37,140
P148,5,20,160
P148,6,38,198
P148,7,50,248
P148,8,50,298
P148,9,57,355
P148,10,64,418
P148,11,50,468
P148,12,54,522
P148,13,68,590
P148,14,65,655
P148,15,55,710
P148,16,49,759
P148,17,96,856
P148,18,96,951
P148,19,68,1020
P148,20,82,1101
P148,21,91,1192
P148,22,77,1269
P148,23,102,1371
P148,24,80,1451
P148,25,85,1536
P148,26,105,1641
P148,27,87,1728
P148,28,94,1822
P148,29,74,1896
P148,30,73,1968
P148,31,106,2074
P148,32,87,2161
P148,33,75,2236
P148,34,105,2341
P148,35,87,2428
P148,36,75,2503
P148,37,100,2603
P148,38,71,2674
P148,39,71,2746
P148,40,80,2826
P148,41,92,2918
P148,42,66,2984
P148,43,70,3053
P148,44,72,3125
P148,45,51,3176
P148,46,60,3237
P148,47,80,3317
P148,48,55,3372
P148,49,29,3400
P148,50,37,3438
P148,51,42,3480
P148,52,43,3523
P149,1,9,9
P149,2,0,10
P149,3,8,18
P149,4,10,28
P149,5,6,34
P149,6,11,45
P149,7,11,55
P149,8,18,73
P149,9,23,96
P149,10,10,106
P149,11,23,129
P149,12,18,147
P149,13,31,178
P149,14,34,212
P149,15,49,261
P149,16,45,306
P149,17,49,355
P149,18,71,426
P149,19,82,508
P149,20,85,593
P149,21,74,668
P149,22,100,768
P149,23,100,868
P149,24,100,968
P149,25,95,1062
P149,26,86,1149
P149,27,102,1251
P149,28,111,1362
P149,29,79,1441
P149,30,75,1516
P149,31,69,1585
P149,32,68,1654
P149,33,62,1716
P149,34,68,1784
P149,35,44,1827
P149,36,29,1856
P149,37,36,1892
P149,38,33,1925
P149,39,38,1963
P149,40,23,1986
P149,41,24,2010
P149,42,17,2027
P149,43,15,2042
P149,44,18,2060
P149,45,8,2068
P149,46,15,2083
P149,47,8,2090
P149,48,1,2091
P149,49,3,2094
P149,50,0,2094
P149,51,10,2104
P149,52,2,2106
P150,1,113,113
P150,2,38,151
P150,3,108,258
P150,4,128,387
P150,5,128,515
P150,6,156,671
P150,7,253,924
P150,8,346,1269
P150,9,259,1528
P150,10,276,1804
P150,11,496,2300
P150,12,570,2870
P150,13,634,3504
P150,14,709,4212
P150,15,938,5150
P150,16,980,6130
P150,17,967,7097
P150,18,1188,8285
P150,19,1286,9571
P150,20,1605,11175
P150,21,1858,13033
P150,22,1569,14602
P150,23,1476,16078
P150,24,1494,17572
P150,25,1498,19071
P150,26,1396,20467
P150,27,1468,21935
P150,28,1404,23339
P150,29,940,24279
P150,30,981,25260
P150,31,896,26156
P150,32,697,26853
P150,33,527,27380
P150,34,592,27973
P150,35,447,28419
P150,36,251,28670
P150,37,287,28957
P150,38,342,29300
P150,39,406,29705
P150,40,266,29972
P150,41,191,30163
P150,42,119,30282
P150,43,135,30416
P150,44,28,30444
P150,45,26,30470
P150,46,0,30470
P150,47,96,30566
P150,48,0,30566
P150,49,17,30583
P150,50,55,30638
P150,51,0,30638
P150,52,0,30638
